,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
10677,4.17,47.00,5.31,1.12,1105.00,1.90,33.54,-117.77,3.74
10678,3.27,46.00,4.61,1.00,462.00,2.06,33.53,-117.77,3.85
10679,3.05,50.00,5.12,1.52,519.00,2.31,33.52,-117.80,5.00
10680,7.98,28.00,6.43,1.04,1176.00,2.45,33.53,-117.76,4.26
10681,8.46,18.00,5.56,0.97,1310.00,2.26,33.53,-117.76,3.92
10682,10.64,24.00,6.34,1.04,712.00,2.15,33.53,-117.76,5.00
10683,5.18,32.00,5.74,1.22,1105.00,2.04,33.53,-117.77,4.46
10684,6.62,44.00,6.84,1.24,515.00,1.92,33.51,-117.78,5.00
10685,5.51,15.00,4.90,1.01,1382.00,2.36,33.63,-117.73,1.62
10686,5.69,16.00,5.55,0.99,2103.00,2.82,33.62,-117.74,2.31
10687,5.53,9.00,4.61,0.91,1111.00,2.05,33.64,-117.75,1.82
10688,3.17,21.00,5.08,1.13,662.00,1.45,33.62,-117.72,1.10
10689,2.86,19.00,4.10,0.96,365.00,1.31,33.62,-117.72,1.06
10690,2.40,25.00,4.80,1.15,891.00,1.42,33.61,-117.71,0.80
10691,1.90,15.00,6.74,1.26,378.00,1.87,33.63,-117.72,1.63
10692,2.76,19.00,4.72,1.03,1711.00,1.40,33.62,-117.72,0.87
10693,4.86,16.00,4.88,1.07,178.00,1.47,33.61,-117.73,1.87
10694,3.47,16.00,3.52,1.10,686.00,1.28,33.62,-117.74,2.42
10695,3.74,16.00,5.04,1.06,857.00,1.57,33.61,-117.74,2.30
10696,3.56,17.00,4.78,1.07,662.00,1.49,33.61,-117.74,1.81
10697,3.18,17.00,4.79,1.08,781.00,1.50,33.61,-117.75,1.87
10698,4.90,5.00,5.22,1.23,1727.00,1.82,33.60,-117.75,2.56
10699,3.28,16.00,4.64,1.00,709.00,1.45,33.61,-117.75,2.28
10700,2.68,17.00,4.63,1.03,832.00,1.48,33.61,-117.73,1.21
10701,3.65,16.00,3.46,1.06,1738.00,2.53,33.61,-117.70,3.23
10702,2.38,26.00,4.87,1.08,634.00,1.35,33.60,-117.70,0.74
10703,3.55,8.00,5.29,1.20,1312.00,2.09,33.60,-117.71,2.30
10704,2.34,25.00,4.60,1.09,893.00,1.37,33.60,-117.71,0.75
10705,2.57,26.00,4.52,1.03,618.00,1.37,33.61,-117.72,0.80
10706,2.49,26.00,4.54,1.06,774.00,1.33,33.61,-117.72,0.81
10707,2.69,26.00,4.59,1.10,888.00,1.34,33.61,-117.71,0.74
10708,2.34,26.00,4.54,1.10,669.00,1.33,33.61,-117.71,0.72
10709,2.76,25.00,4.55,1.07,602.00,1.41,33.60,-117.71,0.73
10710,2.63,26.00,4.91,1.11,301.00,1.45,33.60,-117.70,0.81
10711,3.11,25.00,4.75,1.06,396.00,1.42,33.60,-117.70,0.77
10712,4.17,11.00,5.12,1.09,3445.00,2.19,33.59,-117.70,1.91
10713,4.58,5.00,3.89,1.00,384.00,2.25,33.66,-117.84,2.30
10714,3.79,5.00,4.20,1.07,857.00,2.13,33.66,-117.84,2.32
10715,2.23,4.00,4.01,1.11,1030.00,2.51,33.65,-117.84,2.25
10716,7.92,4.00,5.11,1.00,511.00,2.58,33.66,-117.83,2.96
10717,3.79,9.00,2.73,1.14,426.00,1.82,33.65,-117.83,1.88
10718,4.11,8.00,5.39,1.07,950.00,2.38,33.65,-117.83,2.50
10719,6.50,15.00,6.18,1.12,1049.00,2.64,33.66,-117.82,3.88
10720,8.11,17.00,7.32,1.00,1798.00,2.94,33.63,-117.81,4.10
10721,6.38,18.00,7.36,1.06,830.00,2.90,33.65,-117.82,3.63
10722,4.19,8.00,2.91,0.82,26.00,2.36,33.63,-117.80,2.71
10723,8.87,8.00,6.31,1.01,1680.00,2.38,33.64,-117.80,4.50
10724,11.11,15.00,7.78,1.08,1289.00,3.10,33.63,-117.80,4.93
10725,9.86,18.00,7.10,0.94,808.00,2.91,33.64,-117.82,5.00
10726,11.01,16.00,7.31,1.06,868.00,2.64,33.64,-117.81,4.42
10727,12.34,4.00,7.47,0.97,811.00,3.48,33.64,-117.81,5.00
10728,8.87,31.00,5.69,1.09,1938.00,2.01,33.60,-117.88,5.00
10729,6.62,20.00,6.11,1.09,1064.00,2.02,33.60,-117.87,5.00
10730,5.12,35.00,3.89,0.97,782.00,1.90,33.60,-117.87,5.00
10731,6.65,44.00,6.68,1.06,910.00,2.43,33.59,-117.87,5.00
10732,5.30,33.00,5.64,1.09,1155.00,2.09,33.60,-117.87,5.00
10733,6.63,30.00,6.02,1.16,635.00,2.02,33.60,-117.86,5.00
10734,4.50,34.00,4.76,1.09,1275.00,1.78,33.60,-117.87,4.83
10735,7.82,36.00,7.37,1.22,441.00,2.17,33.60,-117.89,5.00
10736,4.08,41.00,5.53,1.19,527.00,1.92,33.61,-117.90,5.00
10737,4.80,40.00,6.58,1.25,952.00,2.25,33.61,-117.91,5.00
10738,5.11,37.00,5.35,1.31,673.00,1.73,33.60,-117.91,5.00
10739,7.30,37.00,9.17,1.34,921.00,2.52,33.57,-117.92,5.00
10740,3.65,25.00,5.22,1.24,906.00,1.92,33.60,-117.90,5.00
10741,3.57,23.00,6.03,1.36,539.00,1.80,33.61,-117.92,5.00
10742,11.08,38.00,7.21,1.04,410.00,2.40,33.61,-117.91,5.00
10743,10.37,37.00,8.08,1.12,394.00,2.56,33.61,-117.92,5.00
10744,10.31,36.00,8.14,1.19,316.00,2.51,33.61,-117.92,5.00
10745,11.22,36.00,8.44,1.25,771.00,2.11,33.61,-117.91,5.00
10746,4.70,21.00,5.22,1.25,3162.00,1.73,33.63,-117.88,3.45
10747,3.06,24.00,4.31,1.01,465.00,1.97,33.62,-117.89,0.94
10748,8.56,16.00,6.47,1.02,1209.00,2.16,33.64,-117.88,3.92
10749,13.17,19.00,7.89,1.13,860.00,2.34,33.61,-117.90,5.00
10750,6.30,16.00,5.70,1.32,656.00,1.55,33.61,-117.89,3.50
10751,6.03,41.00,6.30,1.27,540.00,1.90,33.61,-117.89,5.00
10752,5.00,42.00,5.23,1.12,539.00,2.17,33.61,-117.89,5.00
10753,5.19,44.00,6.40,1.27,745.00,2.24,33.61,-117.89,5.00
10754,5.63,40.00,5.90,1.27,498.00,1.79,33.60,-117.89,5.00
10755,4.22,45.00,5.74,1.28,653.00,1.99,33.61,-117.89,5.00
10756,3.49,44.00,5.52,1.17,507.00,1.91,33.61,-117.90,5.00
10757,10.29,26.00,7.81,1.01,1336.00,2.96,33.64,-117.87,5.00
10758,5.43,4.00,5.07,1.07,1326.00,1.86,33.65,-117.86,5.00
10759,10.83,9.00,6.83,1.11,1912.00,2.12,33.63,-117.87,5.00
10760,15.00,15.00,8.06,1.00,735.00,2.68,33.62,-117.87,5.00
10761,9.80,8.00,6.92,1.15,375.00,2.05,33.62,-117.87,5.00
10762,5.91,24.00,6.47,1.00,1777.00,2.36,33.65,-117.88,4.77
10763,10.15,26.00,8.17,1.01,1598.00,2.91,33.63,-117.90,5.00
10764,3.20,20.00,3.52,1.56,1427.00,1.46,33.63,-117.91,1.06
10765,6.14,32.00,6.62,0.97,1381.00,2.57,33.63,-117.90,4.51
10766,3.21,26.00,4.35,1.00,598.00,1.60,33.63,-117.90,4.55
10767,7.12,28.00,6.83,1.01,832.00,2.40,33.63,-117.90,5.00
10768,3.54,26.00,5.30,1.10,2673.00,2.36,33.66,-117.88,2.95
10769,4.14,33.00,4.91,1.07,1621.00,2.21,33.66,-117.89,2.65
10770,3.60,13.00,4.46,1.15,841.00,2.29,33.66,-117.90,2.26
10771,4.68,24.00,5.26,1.03,1928.00,2.26,33.65,-117.90,2.46
10772,5.54,32.00,5.12,1.03,1279.00,2.40,33.66,-117.89,2.53
10773,6.63,27.00,5.88,1.06,1402.00,2.49,33.65,-117.90,4.41
10774,3.94,28.00,5.30,1.09,1081.00,2.33,33.64,-117.90,3.40
10775,5.26,28.00,4.52,0.95,1108.00,2.45,33.65,-117.90,2.62
10776,4.41,30.00,4.77,1.06,1131.00,2.46,33.65,-117.90,2.72
10777,2.63,24.00,3.48,1.26,590.00,2.32,33.65,-117.91,2.18
10778,3.41,30.00,4.49,1.03,771.00,2.12,33.65,-117.90,2.84
10779,2.22,17.00,3.86,1.10,762.00,2.22,33.65,-117.91,2.77
10780,3.93,37.00,4.58,1.08,1030.00,2.36,33.64,-117.91,2.68
10781,5.05,36.00,5.80,1.03,850.00,2.44,33.64,-117.90,3.11
10782,4.81,29.00,5.07,0.95,832.00,2.55,33.64,-117.91,3.25
10783,3.64,40.00,5.38,0.92,876.00,2.41,33.64,-117.91,3.26
10784,2.73,32.00,4.55,0.96,946.00,2.26,33.63,-117.91,3.11
10785,4.96,34.00,5.06,1.00,1131.00,2.31,33.63,-117.92,3.18
10786,4.91,30.00,5.03,1.00,1081.00,2.62,33.63,-117.91,3.36
10787,3.13,25.00,4.31,1.12,985.00,1.91,33.64,-117.92,2.69
10788,2.86,38.00,4.34,1.06,1067.00,2.08,33.64,-117.91,3.08
10789,3.52,24.00,4.50,1.27,696.00,2.01,33.63,-117.92,2.36
10790,3.54,32.00,5.03,1.05,557.00,2.50,33.63,-117.91,4.07
10791,5.24,37.00,5.35,1.00,837.00,2.20,33.62,-117.92,4.71
10792,7.85,39.00,6.53,1.00,553.00,2.46,33.63,-117.92,4.91
10793,6.58,35.00,5.76,1.06,727.00,2.30,33.62,-117.92,4.59
10794,5.92,27.00,8.85,1.69,435.00,2.14,33.61,-117.91,5.00
10795,4.41,32.00,4.69,1.00,944.00,2.22,33.62,-117.91,5.00
10796,9.22,35.00,6.27,0.93,937.00,2.42,33.62,-117.91,5.00
10797,5.34,18.00,5.34,1.48,425.00,1.48,33.61,-117.92,3.13
10798,4.57,33.00,5.75,1.26,859.00,2.61,33.62,-117.93,5.00
10799,5.63,34.00,4.54,1.06,1052.00,2.25,33.62,-117.93,4.85
10800,6.59,28.00,5.06,1.12,832.00,2.38,33.62,-117.94,4.39
10801,6.05,29.00,6.96,1.31,463.00,2.15,33.63,-117.95,5.00
10802,5.23,34.00,4.87,1.17,384.00,1.95,33.60,-117.96,4.71
10803,3.81,27.00,5.05,1.30,791.00,2.21,33.61,-117.93,3.67
10804,7.05,37.00,5.38,1.04,807.00,1.97,33.62,-117.93,5.00
10805,3.66,25.00,4.77,1.06,569.00,2.29,33.62,-117.94,5.00
10806,5.66,20.00,5.69,1.11,2327.00,2.42,33.65,-117.94,2.22
10807,4.42,35.00,5.31,1.03,1473.00,3.66,33.65,-117.93,2.15
10808,2.71,31.00,3.46,0.95,1252.00,3.36,33.64,-117.93,1.85
10809,2.62,18.00,4.68,1.07,871.00,2.18,33.64,-117.94,2.72
10810,2.53,24.00,3.45,0.98,1478.00,3.66,33.64,-117.93,1.93
10811,3.07,24.00,4.16,1.14,1623.00,2.66,33.64,-117.92,1.89
10812,1.64,24.00,3.29,0.92,470.00,1.41,33.64,-117.94,2.25
10813,2.75,15.00,3.93,1.18,1335.00,3.08,33.64,-117.93,1.78
10814,5.88,27.00,5.62,1.09,1082.00,2.44,33.63,-117.95,3.59
10815,6.00,27.00,5.21,1.07,513.00,3.00,33.63,-117.95,3.82
10816,4.62,10.00,4.28,1.13,1332.00,2.06,33.63,-117.93,2.26
10817,3.99,17.00,4.39,1.01,2688.00,1.75,33.63,-117.95,2.72
10818,4.10,19.00,4.03,1.07,1118.00,2.84,33.65,-117.91,2.13
10819,2.75,5.00,3.89,1.18,497.00,2.04,33.64,-117.92,2.25
10820,3.44,15.00,3.09,1.13,1330.00,3.14,33.65,-117.92,1.83
10821,3.52,29.00,3.46,1.04,1198.00,3.31,33.65,-117.93,2.25
10822,2.11,24.00,3.26,1.08,814.00,1.77,33.65,-117.91,1.81
10823,0.97,28.00,2.56,1.00,807.00,1.90,33.65,-117.92,2.25
10824,4.10,25.00,3.55,0.99,1314.00,2.78,33.65,-117.92,2.12
10825,3.18,20.00,3.86,1.09,856.00,2.38,33.65,-117.92,2.20
10826,2.75,27.00,3.41,1.08,1063.00,2.83,33.65,-117.93,2.75
10827,4.81,28.00,6.07,1.07,1397.00,2.50,33.68,-117.92,2.45
10828,8.10,27.00,7.30,0.98,1391.00,2.89,33.67,-117.93,3.37
10829,8.18,26.00,7.90,0.97,925.00,2.86,33.67,-117.94,3.67
10830,5.50,16.00,5.10,1.10,963.00,2.34,33.66,-117.94,2.24
10831,5.27,15.00,4.81,1.06,1015.00,2.42,33.65,-117.94,2.10
10832,4.20,34.00,4.99,0.99,1559.00,3.63,33.65,-117.93,2.20
10833,5.01,19.00,6.14,1.04,1156.00,2.73,33.69,-117.93,2.64
10834,6.44,26.00,6.02,1.01,1258.00,2.68,33.69,-117.93,2.61
10835,4.47,25.00,4.71,1.06,1024.00,2.39,33.68,-117.92,2.46
10836,5.07,33.00,6.21,1.01,1197.00,2.79,33.68,-117.93,2.64
10837,7.41,26.00,8.04,1.04,1504.00,2.89,33.68,-117.94,3.74
10838,4.21,14.00,3.92,1.06,3148.00,1.98,33.67,-117.92,4.31
10839,9.61,18.00,8.31,1.02,702.00,2.85,33.66,-117.93,4.15
10840,3.15,26.00,3.95,1.05,4738.00,3.21,33.65,-117.93,2.13
10841,5.28,30.00,6.39,1.01,1289.00,3.05,33.69,-117.91,2.30
10842,3.51,16.00,3.76,1.08,5014.00,2.37,33.67,-117.91,2.18
10843,4.84,25.00,6.20,1.02,3903.00,3.43,33.68,-117.90,2.49
10844,6.16,26.00,6.40,1.00,1333.00,3.40,33.67,-117.90,2.66
10845,5.09,26.00,5.92,1.03,1452.00,2.96,33.68,-117.89,2.60
10846,6.68,25.00,6.87,1.05,311.00,3.34,33.67,-117.90,2.76
10847,4.46,32.00,5.37,0.99,1475.00,2.59,33.67,-117.91,2.54
10848,4.03,26.00,5.16,1.19,2681.00,2.40,33.66,-117.91,2.43
10849,4.04,14.00,3.70,1.08,1584.00,2.25,33.65,-117.91,1.81
10850,3.23,21.00,3.94,1.16,1099.00,2.53,33.66,-117.91,1.94
10851,3.17,22.00,3.80,1.00,1952.00,2.08,33.66,-117.90,1.61
10852,6.64,4.00,5.43,1.08,623.00,7.42,33.66,-117.90,1.93
10853,5.42,13.00,6.29,1.06,4071.00,2.57,33.69,-117.90,3.17
10854,3.72,4.00,3.57,1.17,983.00,1.50,33.69,-117.87,2.75
10855,3.34,8.00,3.85,1.15,2389.00,1.74,33.68,-117.89,1.81
10856,5.21,20.00,5.33,0.98,2734.00,2.73,33.69,-117.88,2.33
10857,3.15,21.00,4.49,1.02,2246.00,5.62,33.71,-117.86,1.53
10858,3.38,36.00,5.16,1.14,208.00,5.62,33.71,-117.86,1.58
10859,4.92,16.00,5.47,1.11,1924.00,3.10,33.71,-117.87,1.56
10860,3.53,13.00,3.18,0.99,817.00,2.39,33.71,-117.87,2.63
10861,4.92,17.00,5.20,0.98,1916.00,3.10,33.70,-117.87,2.66
10862,5.10,21.00,5.81,1.04,2266.00,3.61,33.70,-117.87,2.46
10863,4.10,27.00,5.52,1.03,1703.00,5.89,33.71,-117.88,1.85
10864,3.56,30.00,4.71,0.97,1914.00,5.19,33.71,-117.88,1.85
10865,3.17,20.00,4.23,1.24,1403.00,3.41,33.71,-117.88,2.45
10866,5.48,18.00,5.27,0.92,1464.00,3.62,33.70,-117.88,2.26
10867,3.48,17.00,3.83,1.15,2966.00,2.22,33.70,-117.88,1.17
10868,5.33,24.00,7.22,1.19,249.00,3.37,33.70,-117.88,2.41
10869,3.80,16.00,4.44,1.06,835.00,2.46,33.70,-117.88,2.05
10870,3.69,36.00,3.85,1.02,577.00,5.02,33.72,-117.90,1.38
10871,4.56,32.00,4.72,0.98,2839.00,5.50,33.72,-117.91,1.82
10872,4.39,33.00,4.81,1.04,3150.00,5.80,33.72,-117.90,1.81
10873,3.26,31.00,3.89,1.02,1690.00,5.62,33.73,-117.90,1.55
10874,4.65,25.00,5.11,1.00,3872.00,4.56,33.72,-117.89,1.98
10875,3.66,23.00,4.59,1.07,2493.00,4.97,33.72,-117.89,1.84
10876,4.57,32.00,5.86,1.07,1786.00,5.38,33.73,-117.88,1.78
10877,3.98,38.00,5.40,1.14,1236.00,4.70,33.72,-117.88,1.65
10878,3.89,36.00,5.81,1.07,1593.00,4.84,33.72,-117.88,1.70
10879,6.20,16.00,6.36,0.95,2592.00,3.92,33.71,-117.90,2.61
10880,4.74,23.00,5.41,0.99,1092.00,4.15,33.71,-117.89,2.02
10881,4.58,24.00,5.80,1.07,2663.00,3.54,33.71,-117.89,2.33
10882,6.25,16.00,5.46,0.90,1324.00,3.77,33.71,-117.90,2.52
10883,6.25,16.00,6.66,0.94,926.00,3.87,33.71,-117.89,2.66
10884,6.34,15.00,8.17,1.08,287.00,4.35,33.71,-117.90,3.05
10885,4.27,15.00,5.15,1.09,1510.00,2.43,33.70,-117.92,1.62
10886,3.65,16.00,4.35,1.10,1719.00,2.40,33.71,-117.91,1.46
10887,3.24,13.00,3.54,1.09,838.00,1.60,33.70,-117.89,1.29
10888,4.65,12.00,4.75,1.12,2153.00,2.18,33.70,-117.90,1.91
10889,4.58,15.00,3.61,1.08,982.00,1.55,33.70,-117.90,1.63
10890,3.57,31.00,4.31,1.04,1369.00,5.29,33.73,-117.86,1.51
10891,2.33,31.00,3.90,0.97,1602.00,5.24,33.72,-117.86,1.58
10892,3.59,39.00,5.12,1.08,2789.00,4.51,33.72,-117.87,1.66
10893,3.84,37.00,4.38,0.98,2445.00,4.83,33.72,-117.87,1.74
10894,3.41,37.00,3.58,1.07,2089.00,5.24,33.72,-117.86,1.51
10895,3.55,32.00,4.22,0.98,1909.00,5.52,33.72,-117.86,1.59
10896,2.45,28.00,2.52,0.97,3328.00,5.59,33.73,-117.85,1.15
10897,2.42,20.00,3.85,1.09,1534.00,2.29,33.73,-117.84,1.75
10898,3.14,22.00,3.65,1.08,4715.00,2.83,33.74,-117.84,1.21
10899,3.36,24.00,4.10,0.95,910.00,2.13,33.74,-117.84,1.35
10900,3.21,25.00,3.42,1.09,1426.00,2.68,33.74,-117.84,1.13
10901,2.68,23.00,3.75,1.08,958.00,1.98,33.74,-117.83,1.32
10902,1.80,5.00,3.67,0.96,207.00,4.06,33.75,-117.86,1.54
10903,1.93,31.00,3.76,1.10,1810.00,3.87,33.75,-117.86,1.73
10904,2.93,6.00,2.49,0.95,3157.00,5.02,33.75,-117.86,1.23
10905,2.83,15.00,3.35,1.17,1326.00,5.22,33.76,-117.86,1.18
10906,2.71,19.00,3.81,1.09,1214.00,3.70,33.74,-117.85,1.60
10907,2.57,27.00,3.80,1.04,2936.00,4.82,33.75,-117.85,1.71
10908,3.38,9.00,3.18,1.04,1257.00,7.62,33.74,-117.86,1.65
10909,4.13,32.00,4.67,1.02,926.00,6.26,33.74,-117.86,1.76
10910,2.20,26.00,2.63,1.02,5756.00,5.86,33.74,-117.85,1.71
10911,3.78,23.00,4.24,1.13,647.00,6.74,33.73,-117.86,1.77
10912,3.72,30.00,4.80,1.04,3249.00,5.89,33.73,-117.86,1.82
10913,2.64,26.00,3.68,0.99,2776.00,6.00,33.73,-117.86,1.80
10914,2.67,31.00,3.71,1.03,3289.00,5.21,33.74,-117.87,1.59
10915,3.42,45.00,4.54,1.01,1970.00,3.95,33.73,-117.87,1.77
10916,3.42,52.00,4.63,1.01,2165.00,4.16,33.74,-117.87,1.73
10917,3.43,38.00,4.03,1.07,3242.00,5.41,33.74,-117.86,1.66
10918,3.31,38.00,4.53,1.01,2451.00,4.86,33.73,-117.86,1.59
10919,2.50,34.00,3.61,1.01,2984.00,4.77,33.74,-117.86,1.63
10920,3.08,33.00,3.77,1.08,2175.00,6.27,33.73,-117.89,1.77
10921,3.72,32.00,3.43,0.98,5116.00,5.99,33.73,-117.90,1.64
10922,4.10,30.00,4.58,1.06,1048.00,6.43,33.73,-117.90,1.66
10923,3.20,33.00,3.89,1.01,3232.00,5.49,33.73,-117.88,1.64
10924,3.75,36.00,5.20,1.05,2594.00,5.46,33.73,-117.88,1.71
10925,4.02,31.00,4.00,0.93,1476.00,4.90,33.75,-117.89,1.39
10926,2.92,32.00,4.50,1.05,2145.00,6.18,33.74,-117.89,1.58
10927,3.23,34.00,5.33,1.07,2083.00,6.31,33.74,-117.89,1.61
10928,3.43,28.00,4.84,1.05,1575.00,5.67,33.75,-117.90,1.60
10929,2.21,19.00,4.75,1.15,1032.00,3.13,33.74,-117.90,1.80
10930,2.38,18.00,4.26,1.00,1915.00,4.33,33.74,-117.90,1.67
10931,2.99,25.00,4.63,1.05,2946.00,3.20,33.74,-117.91,1.83
10932,4.76,26.00,4.74,1.01,2867.00,5.63,33.73,-117.91,1.80
10933,3.97,26.00,4.26,1.01,1804.00,5.80,33.73,-117.90,1.79
10934,2.75,24.00,3.22,1.05,5516.00,6.06,33.74,-117.90,1.11
10935,4.77,25.00,4.28,0.86,1066.00,5.64,33.74,-117.90,1.73
10936,3.08,24.00,2.85,0.98,3171.00,6.29,33.74,-117.90,1.52
10937,3.75,32.00,5.84,1.28,959.00,8.49,33.74,-117.89,1.59
10938,4.69,33.00,4.24,0.95,1217.00,8.34,33.74,-117.89,1.54
10939,4.08,32.00,5.39,0.99,837.00,6.20,33.73,-117.89,1.64
10940,1.50,10.00,3.33,1.08,2176.00,3.97,33.75,-117.88,1.52
10941,3.20,29.00,3.98,0.96,1045.00,5.77,33.74,-117.88,1.52
10942,3.17,16.00,3.27,1.01,2329.00,5.28,33.74,-117.88,1.59
10943,2.81,31.00,4.18,1.10,1718.00,6.41,33.74,-117.88,1.40
10944,2.76,16.00,3.31,0.97,1925.00,5.12,33.74,-117.87,1.59
10945,2.52,19.00,3.56,1.01,3545.00,5.58,33.74,-117.88,1.49
10946,3.01,25.00,3.34,1.04,3416.00,6.35,33.74,-117.88,1.64
10947,2.25,6.00,2.65,1.06,3800.00,3.36,33.76,-117.87,1.83
10948,2.66,14.00,3.08,1.07,6799.00,3.79,33.75,-117.87,1.44
10949,2.66,18.00,3.15,1.15,812.00,3.67,33.75,-117.87,1.63
10950,3.60,39.00,2.67,0.85,554.00,5.38,33.75,-117.86,1.58
10951,1.51,13.00,2.48,0.91,3356.00,5.09,33.75,-117.86,1.38
10952,0.97,12.00,3.50,1.36,1968.00,2.48,33.75,-117.87,1.03
10953,1.70,26.00,4.33,1.20,448.00,4.72,33.75,-117.87,3.50
10954,3.43,37.00,4.49,1.02,2354.00,3.54,33.76,-117.88,2.36
10955,1.78,17.00,4.06,1.09,1079.00,2.48,33.76,-117.88,2.05
10956,4.51,50.00,5.74,0.97,747.00,3.19,33.75,-117.88,1.95
10957,2.83,34.00,4.69,1.05,5477.00,8.56,33.75,-117.88,1.87
10958,3.70,26.00,3.91,1.03,3262.00,4.76,33.76,-117.90,1.77
10959,3.71,32.00,4.44,1.01,2245.00,5.27,33.75,-117.90,1.63
10960,3.81,36.00,4.65,1.00,2370.00,4.15,33.76,-117.89,1.77
10961,3.17,34.00,4.36,1.04,3117.00,4.94,33.75,-117.89,1.70
10962,3.60,26.00,5.29,1.23,1235.00,3.60,33.78,-117.88,1.88
10963,6.97,31.00,7.04,0.98,1044.00,2.88,33.77,-117.88,2.89
10964,3.35,26.00,4.34,0.93,1572.00,2.17,33.78,-117.88,2.37
10965,4.20,32.00,5.17,1.26,1445.00,3.19,33.77,-117.89,1.95
10966,3.92,35.00,4.89,0.93,1239.00,3.37,33.77,-117.89,1.90
10967,4.80,34.00,5.22,1.05,723.00,3.60,33.76,-117.89,1.93
10968,8.08,52.00,6.88,0.98,978.00,2.68,33.77,-117.87,3.20
10969,4.11,37.00,6.27,1.08,2164.00,2.75,33.76,-117.87,3.11
10970,4.61,39.00,6.39,1.01,1669.00,2.56,33.77,-117.86,2.40
10971,4.71,34.00,5.93,1.06,1679.00,3.16,33.76,-117.86,2.05
10972,4.28,14.00,4.00,1.16,615.00,1.69,33.76,-117.84,2.19
10973,2.88,26.00,5.29,1.20,1273.00,2.91,33.76,-117.85,2.05
10974,5.38,16.00,4.76,1.02,93.00,1.86,33.76,-117.84,2.16
10975,3.68,22.00,4.67,0.96,196.00,2.42,33.76,-117.84,2.19
10976,4.02,16.00,4.35,1.16,2164.00,2.15,33.75,-117.84,1.40
10977,4.55,33.00,5.03,0.88,1053.00,2.84,33.76,-117.85,2.14
10978,4.33,14.00,5.05,1.09,1656.00,1.90,33.77,-117.84,2.07
10979,4.04,23.00,5.16,1.05,3570.00,3.10,33.77,-117.85,2.33
10980,3.52,26.00,6.09,1.06,1314.00,2.39,33.77,-117.84,2.49
10981,4.37,26.00,5.18,1.01,1146.00,2.82,33.76,-117.84,2.30
10982,5.00,22.00,5.72,1.04,2703.00,2.40,33.75,-117.83,2.96
10983,4.62,30.00,5.95,1.09,1270.00,2.60,33.75,-117.82,2.37
10984,2.83,24.00,4.53,1.06,342.00,1.74,33.75,-117.82,1.47
10985,3.10,25.00,4.31,1.08,1559.00,2.47,33.74,-117.82,1.38
10986,3.42,34.00,4.69,1.06,1475.00,2.60,33.75,-117.83,2.10
10987,5.02,23.00,5.45,0.99,1574.00,2.45,33.75,-117.81,2.52
10988,5.30,30.00,6.65,1.03,1540.00,2.87,33.74,-117.80,2.47
10989,3.57,19.00,4.39,1.08,2828.00,2.27,33.73,-117.81,2.53
10990,3.31,24.00,4.31,1.04,1908.00,3.05,33.74,-117.81,2.17
10991,3.03,19.00,4.22,1.02,2334.00,2.45,33.73,-117.81,1.41
10992,4.73,23.00,5.51,1.00,1508.00,2.72,33.73,-117.81,2.34
10993,3.87,23.00,3.77,1.14,1720.00,2.55,33.73,-117.82,1.37
10994,4.70,24.00,4.45,1.00,482.00,2.54,33.73,-117.82,2.25
10995,5.02,27.00,4.81,0.98,809.00,3.06,33.73,-117.82,2.23
10996,3.04,23.00,4.02,1.07,4088.00,2.69,33.74,-117.83,1.84
10997,3.54,20.00,3.94,1.09,4853.00,3.31,33.73,-117.83,1.60
10998,6.90,27.00,7.93,1.03,1017.00,3.04,33.76,-117.80,3.67
10999,11.06,25.00,8.18,1.01,796.00,3.20,33.76,-117.79,4.87
11000,13.47,26.00,8.87,1.06,983.00,3.02,33.75,-117.79,5.00
11001,9.38,26.00,7.92,1.01,1074.00,2.88,33.75,-117.79,5.00
11002,5.39,29.00,6.45,1.03,1197.00,2.53,33.75,-117.80,2.87
11003,6.56,33.00,6.39,1.00,1300.00,2.88,33.74,-117.80,2.90
11004,3.70,25.00,5.16,1.03,1197.00,2.61,33.75,-117.81,2.28
11005,8.54,23.00,7.85,0.99,1292.00,2.82,33.77,-117.79,4.51
11006,6.90,21.00,8.38,1.07,1680.00,3.24,33.77,-117.79,4.39
11007,11.45,25.00,8.90,1.03,719.00,2.83,33.76,-117.78,5.00
11008,10.17,6.00,8.31,1.09,3744.00,3.18,33.78,-117.78,4.82
11009,8.27,4.00,7.23,1.02,3754.00,3.03,33.79,-117.76,3.74
11010,11.01,19.00,8.29,0.94,1200.00,2.82,33.76,-117.77,5.00
11011,7.06,32.00,7.21,0.94,967.00,3.02,33.77,-117.82,3.25
11012,4.12,22.00,5.30,1.15,1342.00,2.41,33.77,-117.83,2.03
11013,4.28,26.00,6.03,1.04,2249.00,2.75,33.77,-117.83,2.85
11014,6.53,27.00,7.21,1.00,1193.00,2.66,33.76,-117.82,2.88
11015,7.19,27.00,7.58,0.92,976.00,2.87,33.77,-117.82,3.59
11016,6.29,33.00,6.82,1.05,1229.00,3.02,33.76,-117.82,2.66
11017,5.57,32.00,6.36,1.05,835.00,2.59,33.76,-117.81,2.82
11018,8.75,29.00,7.94,1.03,2046.00,2.99,33.77,-117.80,3.50
11019,7.24,31.00,7.28,0.98,1852.00,2.92,33.77,-117.81,3.35
